375;Rock Arsenal/Екатеринбург/128-MP3;http://online.rockarsenal.ru:8000/rockarsenal
376;Rock FM-00/Москва/128-MP3;http://jfm1.hostingradio.ru:14536/rock00.mp3
377;Rock FM-70/Москва/128-MP3;http://jfm1.hostingradio.ru:14536/rock70.mp3
378;Rock FM-80/Москва/128-MP3;http://jfm1.hostingradio.ru:14536/rock80.mp3
379;Rock FM-90/Москва/128-MP3;http://jfm1.hostingradio.ru:14536/rock90.mp3
380;Rock FM-Heavy/Москва/128-MP3;http://jfm1.hostingradio.ru:14536/metal.mp3
381;Rock FM-Prog/Москва/128-MP3;http://jfm1.hostingradio.ru:14536/prog.mp3
382;Rock FM/Москва/256-MP3;https://nashe1.hostingradio.ru:18000/rock-256
383;Royal Radio-Club/Санкт-Петербург/128-MP3;http://193.33.170.218:8000/RoyalClub
384;Royal Radio-Deep/Санкт-Петербург/128-MP3;http://185.39.195.90:8000/royal_deep
